
  0%|                                                                                                            | 0/938 [00:00<?, ?it/s]
Loss=0.0275723896920681 Batch_id=758 Accuracy=96.75:  80%|####################################2        | 755/938 [00:30<00:05, 31.49it/s]
Loss=0.0275723896920681 Batch_id=758 Accuracy=96.75:  81%|####################################4        | 759/938 [00:30<00:05, 31.65it/s]
Loss=0.07854367792606354 Batch_id=759 Accuracy=96.75:  81%|###################################6        | 759/938 [00:31<00:05, 31.65it/s]
Loss=0.10167945921421051 Batch_id=760 Accuracy=96.75:  81%|###################################6        | 759/938 [00:31<00:05, 31.65it/s]
Loss=0.052657127380371094 Batch_id=761 Accuracy=96.75:  81%|##################################7        | 759/938 [00:31<00:05, 31.65it/s]
Loss=0.040687158703804016 Batch_id=762 Accuracy=96.75:  81%|##################################7        | 759/938 [00:31<00:05, 31.65it/s]
Loss=0.040687158703804016 Batch_id=762 Accuracy=96.75:  81%|##################################9        | 763/938 [00:31<00:05, 29.44it/s]
Loss=0.09317748993635178 Batch_id=763 Accuracy=96.75:  81%|###################################7        | 763/938 [00:31<00:05, 29.44it/s]
Loss=0.08450277894735336 Batch_id=764 Accuracy=96.75:  81%|###################################7        | 763/938 [00:31<00:05, 29.44it/s]
Loss=0.12924106419086456 Batch_id=765 Accuracy=96.76:  81%|###################################7        | 763/938 [00:31<00:05, 29.44it/s]
Loss=0.12924106419086456 Batch_id=765 Accuracy=96.76:  82%|###################################9        | 766/938 [00:31<00:05, 28.93it/s]
Loss=0.06335539370775223 Batch_id=766 Accuracy=96.76:  82%|###################################9        | 766/938 [00:31<00:05, 28.93it/s]
Loss=0.0624467097222805 Batch_id=767 Accuracy=96.76:  82%|####################################7        | 766/938 [00:31<00:05, 28.93it/s]
Loss=0.16421881318092346 Batch_id=768 Accuracy=96.76:  82%|###################################9        | 766/938 [00:31<00:05, 28.93it/s]
Loss=0.16421881318092346 Batch_id=768 Accuracy=96.76:  82%|####################################        | 769/938 [00:31<00:05, 28.61it/s]
Loss=0.036961231380701065 Batch_id=769 Accuracy=96.76:  82%|###################################2       | 769/938 [00:31<00:05, 28.61it/s]
Loss=0.10181768238544464 Batch_id=770 Accuracy=96.76:  82%|####################################        | 769/938 [00:31<00:05, 28.61it/s]
Loss=0.1925528347492218 Batch_id=771 Accuracy=96.76:  82%|####################################8        | 769/938 [00:31<00:05, 28.61it/s]
Loss=0.1925528347492218 Batch_id=771 Accuracy=96.76:  82%|#####################################        | 772/938 [00:31<00:05, 28.14it/s]
Loss=0.11571087688207626 Batch_id=772 Accuracy=96.76:  82%|####################################2       | 772/938 [00:31<00:05, 28.14it/s]
Loss=0.05380914360284805 Batch_id=773 Accuracy=96.76:  82%|####################################2       | 772/938 [00:31<00:05, 28.14it/s]
Loss=0.08756573498249054 Batch_id=774 Accuracy=96.76:  82%|####################################2       | 772/938 [00:31<00:05, 28.14it/s]
Loss=0.08756573498249054 Batch_id=774 Accuracy=96.76:  83%|####################################3       | 775/938 [00:31<00:05, 28.11it/s]
Loss=0.246286079287529 Batch_id=775 Accuracy=96.76:  83%|######################################        | 775/938 [00:31<00:05, 28.11it/s]
Loss=0.12959414720535278 Batch_id=776 Accuracy=96.76:  83%|####################################3       | 775/938 [00:31<00:05, 28.11it/s]
Loss=0.025865761563181877 Batch_id=777 Accuracy=96.76:  83%|###################################5       | 775/938 [00:31<00:05, 28.11it/s]
Loss=0.025865761563181877 Batch_id=777 Accuracy=96.76:  83%|###################################6       | 778/938 [00:31<00:05, 28.53it/s]
Loss=0.050086863338947296 Batch_id=778 Accuracy=96.76:  83%|###################################6       | 778/938 [00:31<00:05, 28.53it/s]
Loss=0.0681273490190506 Batch_id=779 Accuracy=96.76:  83%|#####################################3       | 778/938 [00:31<00:05, 28.53it/s]
Loss=0.0892278403043747 Batch_id=780 Accuracy=96.76:  83%|#####################################3       | 778/938 [00:31<00:05, 28.53it/s]
Loss=0.07327475398778915 Batch_id=781 Accuracy=96.77:  83%|####################################4       | 778/938 [00:31<00:05, 28.53it/s]
Loss=0.07327475398778915 Batch_id=781 Accuracy=96.77:  83%|####################################6       | 782/938 [00:31<00:05, 29.21it/s]
Loss=0.11179563403129578 Batch_id=782 Accuracy=96.77:  83%|####################################6       | 782/938 [00:31<00:05, 29.21it/s]
Loss=0.09005305171012878 Batch_id=783 Accuracy=96.77:  83%|####################################6       | 782/938 [00:31<00:05, 29.21it/s]
Loss=0.0901184156537056 Batch_id=784 Accuracy=96.77:  83%|#####################################5       | 782/938 [00:31<00:05, 29.21it/s]
Loss=0.06719866394996643 Batch_id=785 Accuracy=96.77:  83%|####################################6       | 782/938 [00:31<00:05, 29.21it/s]
Loss=0.06719866394996643 Batch_id=785 Accuracy=96.77:  84%|####################################8       | 786/938 [00:31<00:05, 29.47it/s]
Loss=0.02330491878092289 Batch_id=786 Accuracy=96.77:  84%|####################################8       | 786/938 [00:31<00:05, 29.47it/s]
Loss=0.08493661880493164 Batch_id=787 Accuracy=96.77:  84%|####################################8       | 786/938 [00:32<00:05, 29.47it/s]
Loss=0.090141661465168 Batch_id=788 Accuracy=96.77:  84%|######################################5       | 786/938 [00:32<00:05, 29.47it/s]
Loss=0.090141661465168 Batch_id=788 Accuracy=96.77:  84%|######################################6       | 789/938 [00:32<00:05, 28.43it/s]
Loss=0.12295039743185043 Batch_id=789 Accuracy=96.77:  84%|#####################################       | 789/938 [00:32<00:05, 28.43it/s]
Loss=0.10055015981197357 Batch_id=790 Accuracy=96.77:  84%|#####################################       | 789/938 [00:32<00:05, 28.43it/s]
Loss=0.05144286900758743 Batch_id=791 Accuracy=96.78:  84%|#####################################       | 789/938 [00:32<00:05, 28.43it/s]
Loss=0.05144286900758743 Batch_id=791 Accuracy=96.78:  84%|#####################################1      | 792/938 [00:32<00:05, 27.99it/s]
Loss=0.12983860075473785 Batch_id=792 Accuracy=96.78:  84%|#####################################1      | 792/938 [00:32<00:05, 27.99it/s]
Loss=0.16036877036094666 Batch_id=793 Accuracy=96.77:  84%|#####################################1      | 792/938 [00:32<00:05, 27.99it/s]
Loss=0.0349661149084568 Batch_id=794 Accuracy=96.77:  84%|#####################################9       | 792/938 [00:32<00:05, 27.99it/s]
Loss=0.0349661149084568 Batch_id=794 Accuracy=96.77:  85%|######################################1      | 795/938 [00:32<00:05, 25.53it/s]
Loss=0.08963686972856522 Batch_id=795 Accuracy=96.77:  85%|#####################################2      | 795/938 [00:32<00:05, 25.53it/s]
Loss=0.12395025044679642 Batch_id=796 Accuracy=96.78:  85%|#####################################2      | 795/938 [00:32<00:05, 25.53it/s]
Loss=0.03949327766895294 Batch_id=797 Accuracy=96.78:  85%|#####################################2      | 795/938 [00:32<00:05, 25.53it/s]
Loss=0.11090826988220215 Batch_id=798 Accuracy=96.78:  85%|#####################################2      | 795/938 [00:32<00:05, 25.53it/s]
Loss=0.11090826988220215 Batch_id=798 Accuracy=96.78:  85%|#####################################4      | 799/938 [00:32<00:05, 26.81it/s]
Loss=0.13327091932296753 Batch_id=799 Accuracy=96.78:  85%|#####################################4      | 799/938 [00:32<00:05, 26.81it/s]
Loss=0.16654707491397858 Batch_id=800 Accuracy=96.77:  85%|#####################################4      | 799/938 [00:32<00:05, 26.81it/s]
Loss=0.08272295445203781 Batch_id=801 Accuracy=96.77:  85%|#####################################4      | 799/938 [00:32<00:05, 26.81it/s]
Loss=0.08272295445203781 Batch_id=801 Accuracy=96.77:  86%|#####################################6      | 802/938 [00:32<00:05, 26.90it/s]
Loss=0.08866509050130844 Batch_id=802 Accuracy=96.78:  86%|#####################################6      | 802/938 [00:32<00:05, 26.90it/s]
Loss=0.04802444204688072 Batch_id=803 Accuracy=96.78:  86%|#####################################6      | 802/938 [00:32<00:05, 26.90it/s]
Loss=0.1461019665002823 Batch_id=804 Accuracy=96.78:  86%|######################################4      | 802/938 [00:32<00:05, 26.90it/s]
Loss=0.1461019665002823 Batch_id=804 Accuracy=96.78:  86%|######################################6      | 805/938 [00:32<00:05, 25.45it/s]
Loss=0.07957085222005844 Batch_id=805 Accuracy=96.78:  86%|#####################################7      | 805/938 [00:32<00:05, 25.45it/s]
Loss=0.11187837272882462 Batch_id=806 Accuracy=96.78:  86%|#####################################7      | 805/938 [00:32<00:05, 25.45it/s]
Loss=0.062096007168293 Batch_id=807 Accuracy=96.78:  86%|#######################################4      | 805/938 [00:32<00:05, 25.45it/s]
Loss=0.062096007168293 Batch_id=807 Accuracy=96.78:  86%|#######################################6      | 808/938 [00:32<00:04, 26.17it/s]
Loss=0.1708102971315384 Batch_id=808 Accuracy=96.78:  86%|######################################7      | 808/938 [00:32<00:04, 26.17it/s]
Loss=0.07141551375389099 Batch_id=809 Accuracy=96.78:  86%|#####################################9      | 808/938 [00:32<00:04, 26.17it/s]
Loss=0.07431188970804214 Batch_id=810 Accuracy=96.79:  86%|#####################################9      | 808/938 [00:32<00:04, 26.17it/s]
Loss=0.07431188970804214 Batch_id=810 Accuracy=96.79:  86%|######################################      | 811/938 [00:32<00:04, 26.91it/s]
Loss=0.12937100231647491 Batch_id=811 Accuracy=96.79:  86%|######################################      | 811/938 [00:32<00:04, 26.91it/s]
Loss=0.1350681632757187 Batch_id=812 Accuracy=96.78:  86%|######################################9      | 811/938 [00:32<00:04, 26.91it/s]
Loss=0.07210538536310196 Batch_id=813 Accuracy=96.78:  86%|######################################      | 811/938 [00:32<00:04, 26.91it/s]
Loss=0.07671108096837997 Batch_id=814 Accuracy=96.78:  86%|######################################      | 811/938 [00:33<00:04, 26.91it/s]
Loss=0.07671108096837997 Batch_id=814 Accuracy=96.78:  87%|######################################2     | 815/938 [00:33<00:04, 30.29it/s]
Loss=0.02868814393877983 Batch_id=815 Accuracy=96.79:  87%|######################################2     | 815/938 [00:33<00:04, 30.29it/s]
Loss=0.05592561885714531 Batch_id=816 Accuracy=96.79:  87%|######################################2     | 815/938 [00:33<00:04, 30.29it/s]
Loss=0.05649592727422714 Batch_id=817 Accuracy=96.79:  87%|######################################2     | 815/938 [00:33<00:04, 30.29it/s]
Loss=0.056664567440748215 Batch_id=818 Accuracy=96.79:  87%|#####################################3     | 815/938 [00:33<00:04, 30.29it/s]
Loss=0.1359827220439911 Batch_id=819 Accuracy=96.79:  87%|#######################################      | 815/938 [00:33<00:04, 30.29it/s]
Loss=0.1359827220439911 Batch_id=819 Accuracy=96.79:  87%|#######################################3     | 820/938 [00:33<00:03, 32.03it/s]
Loss=0.04334259405732155 Batch_id=820 Accuracy=96.80:  87%|######################################4     | 820/938 [00:33<00:03, 32.03it/s]
Loss=0.07277924567461014 Batch_id=821 Accuracy=96.80:  87%|######################################4     | 820/938 [00:33<00:03, 32.03it/s]
Loss=0.1310674101114273 Batch_id=822 Accuracy=96.80:  87%|#######################################3     | 820/938 [00:33<00:03, 32.03it/s]
Loss=0.14377646148204803 Batch_id=823 Accuracy=96.79:  87%|######################################4     | 820/938 [00:33<00:03, 32.03it/s]
Loss=0.14377646148204803 Batch_id=823 Accuracy=96.79:  88%|######################################6     | 824/938 [00:33<00:03, 31.96it/s]
Loss=0.1650749146938324 Batch_id=824 Accuracy=96.79:  88%|#######################################5     | 824/938 [00:33<00:03, 31.96it/s]
Loss=0.05069141089916229 Batch_id=825 Accuracy=96.80:  88%|######################################6     | 824/938 [00:33<00:03, 31.96it/s]
Loss=0.08090546727180481 Batch_id=826 Accuracy=96.80:  88%|######################################6     | 824/938 [00:33<00:03, 31.96it/s]
Loss=0.08749724924564362 Batch_id=827 Accuracy=96.79:  88%|######################################6     | 824/938 [00:33<00:03, 31.96it/s]
Loss=0.08749724924564362 Batch_id=827 Accuracy=96.79:  88%|######################################8     | 828/938 [00:33<00:03, 30.76it/s]
Loss=0.10128644853830338 Batch_id=828 Accuracy=96.79:  88%|######################################8     | 828/938 [00:33<00:03, 30.76it/s]
Loss=0.13851520419120789 Batch_id=829 Accuracy=96.79:  88%|######################################8     | 828/938 [00:33<00:03, 30.76it/s]
Loss=0.17349697649478912 Batch_id=830 Accuracy=96.79:  88%|######################################8     | 828/938 [00:33<00:03, 30.76it/s]
Loss=0.0999828353524208 Batch_id=831 Accuracy=96.79:  88%|#######################################7     | 828/938 [00:33<00:03, 30.76it/s]
Loss=0.0999828353524208 Batch_id=831 Accuracy=96.79:  89%|#######################################9     | 832/938 [00:33<00:03, 30.06it/s]
Loss=0.11984938383102417 Batch_id=832 Accuracy=96.79:  89%|#######################################     | 832/938 [00:33<00:03, 30.06it/s]
Loss=0.12067439407110214 Batch_id=833 Accuracy=96.79:  89%|#######################################     | 832/938 [00:33<00:03, 30.06it/s]
Loss=0.03994559869170189 Batch_id=834 Accuracy=96.79:  89%|#######################################     | 832/938 [00:33<00:03, 30.06it/s]
Loss=0.23911210894584656 Batch_id=835 Accuracy=96.79:  89%|#######################################     | 832/938 [00:33<00:03, 30.06it/s]
Loss=0.23911210894584656 Batch_id=835 Accuracy=96.79:  89%|#######################################2    | 836/938 [00:33<00:03, 30.52it/s]
Loss=0.09363735467195511 Batch_id=836 Accuracy=96.79:  89%|#######################################2    | 836/938 [00:33<00:03, 30.52it/s]
Loss=0.11567006260156631 Batch_id=837 Accuracy=96.79:  89%|#######################################2    | 836/938 [00:33<00:03, 30.52it/s]
Loss=0.08101385831832886 Batch_id=838 Accuracy=96.79:  89%|#######################################2    | 836/938 [00:33<00:03, 30.52it/s]
Loss=0.23135888576507568 Batch_id=839 Accuracy=96.78:  89%|#######################################2    | 836/938 [00:33<00:03, 30.52it/s]
Loss=0.23135888576507568 Batch_id=839 Accuracy=96.78:  90%|#######################################4    | 840/938 [00:33<00:03, 32.03it/s]
Loss=0.10837862640619278 Batch_id=840 Accuracy=96.78:  90%|#######################################4    | 840/938 [00:33<00:03, 32.03it/s]
Loss=0.057565949857234955 Batch_id=841 Accuracy=96.79:  90%|######################################5    | 840/938 [00:33<00:03, 32.03it/s]
Loss=0.10798922926187515 Batch_id=842 Accuracy=96.79:  90%|#######################################4    | 840/938 [00:33<00:03, 32.03it/s]
Loss=0.06854400038719177 Batch_id=843 Accuracy=96.79:  90%|#######################################4    | 840/938 [00:33<00:03, 32.03it/s]
Loss=0.06854400038719177 Batch_id=843 Accuracy=96.79:  90%|#######################################5    | 844/938 [00:33<00:02, 33.20it/s]
Loss=0.03594154492020607 Batch_id=844 Accuracy=96.79:  90%|#######################################5    | 844/938 [00:33<00:02, 33.20it/s]
Loss=0.11206214129924774 Batch_id=845 Accuracy=96.79:  90%|#######################################5    | 844/938 [00:33<00:02, 33.20it/s]
Loss=0.10535202920436859 Batch_id=846 Accuracy=96.79:  90%|#######################################5    | 844/938 [00:33<00:02, 33.20it/s]
Loss=0.07480421662330627 Batch_id=847 Accuracy=96.80:  90%|#######################################5    | 844/938 [00:34<00:02, 33.20it/s]
Loss=0.07480421662330627 Batch_id=847 Accuracy=96.80:  90%|#######################################7    | 848/938 [00:34<00:02, 33.93it/s]
Loss=0.06233491003513336 Batch_id=848 Accuracy=96.80:  90%|#######################################7    | 848/938 [00:34<00:02, 33.93it/s]
Loss=0.09287362545728683 Batch_id=849 Accuracy=96.80:  90%|#######################################7    | 848/938 [00:34<00:02, 33.93it/s]
Loss=0.07783401012420654 Batch_id=850 Accuracy=96.80:  90%|#######################################7    | 848/938 [00:34<00:02, 33.93it/s]
Loss=0.137041375041008 Batch_id=851 Accuracy=96.80:  90%|#########################################5    | 848/938 [00:34<00:02, 33.93it/s]
Loss=0.137041375041008 Batch_id=851 Accuracy=96.80:  91%|#########################################7    | 852/938 [00:34<00:02, 35.00it/s]
Loss=0.06681272387504578 Batch_id=852 Accuracy=96.80:  91%|#######################################9    | 852/938 [00:34<00:02, 35.00it/s]
Loss=0.06294920295476913 Batch_id=853 Accuracy=96.80:  91%|#######################################9    | 852/938 [00:34<00:02, 35.00it/s]
Loss=0.10022450983524323 Batch_id=854 Accuracy=96.80:  91%|#######################################9    | 852/938 [00:34<00:02, 35.00it/s]
Loss=0.15808968245983124 Batch_id=855 Accuracy=96.79:  91%|#######################################9    | 852/938 [00:34<00:02, 35.00it/s]
Loss=0.15808968245983124 Batch_id=855 Accuracy=96.79:  91%|########################################1   | 856/938 [00:34<00:02, 35.39it/s]
Loss=0.1060808077454567 Batch_id=856 Accuracy=96.79:  91%|#########################################    | 856/938 [00:34<00:02, 35.39it/s]
Loss=0.1495887190103531 Batch_id=857 Accuracy=96.79:  91%|#########################################    | 856/938 [00:34<00:02, 35.39it/s]
Loss=0.169976606965065 Batch_id=858 Accuracy=96.79:  91%|#########################################9    | 856/938 [00:34<00:02, 35.39it/s]
Loss=0.1439109593629837 Batch_id=859 Accuracy=96.79:  91%|#########################################    | 856/938 [00:34<00:02, 35.39it/s]
Loss=0.1439109593629837 Batch_id=859 Accuracy=96.79:  92%|#########################################2   | 860/938 [00:34<00:02, 34.26it/s]
Loss=0.09061811119318008 Batch_id=860 Accuracy=96.78:  92%|########################################3   | 860/938 [00:34<00:02, 34.26it/s]
Loss=0.16418351233005524 Batch_id=861 Accuracy=96.78:  92%|########################################3   | 860/938 [00:34<00:02, 34.26it/s]
Loss=0.06283500045537949 Batch_id=862 Accuracy=96.78:  92%|########################################3   | 860/938 [00:34<00:02, 34.26it/s]
Loss=0.05910656228661537 Batch_id=863 Accuracy=96.79:  92%|########################################3   | 860/938 [00:34<00:02, 34.26it/s]
Loss=0.05910656228661537 Batch_id=863 Accuracy=96.79:  92%|########################################5   | 864/938 [00:34<00:02, 28.78it/s]
Loss=0.03135879710316658 Batch_id=864 Accuracy=96.79:  92%|########################################5   | 864/938 [00:34<00:02, 28.78it/s]
Loss=0.10865993797779083 Batch_id=865 Accuracy=96.79:  92%|########################################5   | 864/938 [00:34<00:02, 28.78it/s]
Loss=0.0554303340613842 Batch_id=866 Accuracy=96.79:  92%|#########################################4   | 864/938 [00:34<00:02, 28.78it/s]
Loss=0.05582830682396889 Batch_id=867 Accuracy=96.79:  92%|########################################5   | 864/938 [00:34<00:02, 28.78it/s]
Loss=0.05582830682396889 Batch_id=867 Accuracy=96.79:  93%|########################################7   | 868/938 [00:34<00:02, 28.34it/s]
Loss=0.16980336606502533 Batch_id=868 Accuracy=96.79:  93%|########################################7   | 868/938 [00:34<00:02, 28.34it/s]
Loss=0.0539059154689312 Batch_id=869 Accuracy=96.79:  93%|#########################################6   | 868/938 [00:34<00:02, 28.34it/s]
Loss=0.014907410368323326 Batch_id=870 Accuracy=96.80:  93%|#######################################7   | 868/938 [00:34<00:02, 28.34it/s]
Loss=0.09486570209264755 Batch_id=871 Accuracy=96.80:  93%|########################################7   | 868/938 [00:34<00:02, 28.34it/s]
Loss=0.09486570209264755 Batch_id=871 Accuracy=96.80:  93%|########################################9   | 872/938 [00:34<00:02, 28.79it/s]
Loss=0.13429094851016998 Batch_id=872 Accuracy=96.80:  93%|########################################9   | 872/938 [00:34<00:02, 28.79it/s]
Loss=0.09557989239692688 Batch_id=873 Accuracy=96.80:  93%|########################################9   | 872/938 [00:34<00:02, 28.79it/s]
Loss=0.06796858459711075 Batch_id=874 Accuracy=96.80:  93%|########################################9   | 872/938 [00:34<00:02, 28.79it/s]
Loss=0.06796858459711075 Batch_id=874 Accuracy=96.80:  93%|#########################################   | 875/938 [00:34<00:02, 28.03it/s]
Loss=0.0671362578868866 Batch_id=875 Accuracy=96.80:  93%|#########################################9   | 875/938 [00:34<00:02, 28.03it/s]
Loss=0.09384378790855408 Batch_id=876 Accuracy=96.80:  93%|#########################################   | 875/938 [00:35<00:02, 28.03it/s]
Loss=0.1791193038225174 Batch_id=877 Accuracy=96.80:  93%|#########################################9   | 875/938 [00:35<00:02, 28.03it/s]
Loss=0.1791193038225174 Batch_id=877 Accuracy=96.80:  94%|##########################################1  | 878/938 [00:35<00:02, 28.51it/s]
Loss=0.04998525604605675 Batch_id=878 Accuracy=96.80:  94%|#########################################1  | 878/938 [00:35<00:02, 28.51it/s]
Loss=0.13701918721199036 Batch_id=879 Accuracy=96.80:  94%|#########################################1  | 878/938 [00:35<00:02, 28.51it/s]
Loss=0.178922638297081 Batch_id=880 Accuracy=96.80:  94%|###########################################   | 878/938 [00:35<00:02, 28.51it/s]
Loss=0.178922638297081 Batch_id=880 Accuracy=96.80:  94%|###########################################2  | 881/938 [00:35<00:02, 27.67it/s]
Loss=0.19228848814964294 Batch_id=881 Accuracy=96.80:  94%|#########################################3  | 881/938 [00:35<00:02, 27.67it/s]
Loss=0.04846490919589996 Batch_id=882 Accuracy=96.80:  94%|#########################################3  | 881/938 [00:35<00:02, 27.67it/s]
Loss=0.14499767124652863 Batch_id=883 Accuracy=96.80:  94%|#########################################3  | 881/938 [00:35<00:02, 27.67it/s]
Loss=0.033049944788217545 Batch_id=884 Accuracy=96.80:  94%|########################################3  | 881/938 [00:35<00:02, 27.67it/s]
Loss=0.033049944788217545 Batch_id=884 Accuracy=96.80:  94%|########################################5  | 885/938 [00:35<00:01, 28.42it/s]
Loss=0.09406837821006775 Batch_id=885 Accuracy=96.80:  94%|#########################################5  | 885/938 [00:35<00:01, 28.42it/s]
Loss=0.23773638904094696 Batch_id=886 Accuracy=96.80:  94%|#########################################5  | 885/938 [00:35<00:01, 28.42it/s]
Loss=0.05035170167684555 Batch_id=887 Accuracy=96.80:  94%|#########################################5  | 885/938 [00:35<00:01, 28.42it/s]
Loss=0.05035170167684555 Batch_id=887 Accuracy=96.80:  95%|#########################################6  | 888/938 [00:35<00:01, 25.22it/s]
Loss=0.04349108412861824 Batch_id=888 Accuracy=96.80:  95%|#########################################6  | 888/938 [00:35<00:01, 25.22it/s]
Loss=0.13441355526447296 Batch_id=889 Accuracy=96.80:  95%|#########################################6  | 888/938 [00:35<00:01, 25.22it/s]
Loss=0.03910660743713379 Batch_id=890 Accuracy=96.80:  95%|#########################################6  | 888/938 [00:35<00:01, 25.22it/s]
Loss=0.03910660743713379 Batch_id=890 Accuracy=96.80:  95%|#########################################7  | 891/938 [00:35<00:01, 25.94it/s]
Loss=0.262779176235199 Batch_id=891 Accuracy=96.80:  95%|###########################################6  | 891/938 [00:35<00:01, 25.94it/s]
Loss=0.10342936962842941 Batch_id=892 Accuracy=96.80:  95%|#########################################7  | 891/938 [00:35<00:01, 25.94it/s]
Loss=0.07590080052614212 Batch_id=893 Accuracy=96.80:  95%|#########################################7  | 891/938 [00:35<00:01, 25.94it/s]
Loss=0.07590080052614212 Batch_id=893 Accuracy=96.80:  95%|#########################################9  | 894/938 [00:35<00:01, 25.74it/s]
Loss=0.09149306267499924 Batch_id=894 Accuracy=96.80:  95%|#########################################9  | 894/938 [00:35<00:01, 25.74it/s]
Loss=0.09716735035181046 Batch_id=895 Accuracy=96.80:  95%|#########################################9  | 894/938 [00:35<00:01, 25.74it/s]
Loss=0.07683737576007843 Batch_id=896 Accuracy=96.80:  95%|#########################################9  | 894/938 [00:35<00:01, 25.74it/s]
Loss=0.07683737576007843 Batch_id=896 Accuracy=96.80:  96%|##########################################  | 897/938 [00:35<00:01, 26.72it/s]
Loss=0.1654563546180725 Batch_id=897 Accuracy=96.80:  96%|###########################################  | 897/938 [00:35<00:01, 26.72it/s]
Loss=0.0430174358189106 Batch_id=898 Accuracy=96.80:  96%|###########################################  | 897/938 [00:35<00:01, 26.72it/s]
Loss=0.06284867227077484 Batch_id=899 Accuracy=96.81:  96%|##########################################  | 897/938 [00:35<00:01, 26.72it/s]
Loss=0.1256771981716156 Batch_id=900 Accuracy=96.80:  96%|###########################################  | 897/938 [00:35<00:01, 26.72it/s]
Loss=0.05793491750955582 Batch_id=901 Accuracy=96.80:  96%|##########################################  | 897/938 [00:35<00:01, 26.72it/s]
Loss=0.05793491750955582 Batch_id=901 Accuracy=96.80:  96%|##########################################3 | 902/938 [00:35<00:01, 30.85it/s]
Loss=0.1522955745458603 Batch_id=902 Accuracy=96.80:  96%|###########################################2 | 902/938 [00:35<00:01, 30.85it/s]
Loss=0.048420991748571396 Batch_id=903 Accuracy=96.80:  96%|#########################################3 | 902/938 [00:35<00:01, 30.85it/s]
Loss=0.1083802580833435 Batch_id=904 Accuracy=96.80:  96%|###########################################2 | 902/938 [00:35<00:01, 30.85it/s]
Loss=0.08831951767206192 Batch_id=905 Accuracy=96.80:  96%|##########################################3 | 902/938 [00:36<00:01, 30.85it/s]
Loss=0.08831951767206192 Batch_id=905 Accuracy=96.80:  97%|##########################################4 | 906/938 [00:36<00:01, 31.17it/s]
Loss=0.17686505615711212 Batch_id=906 Accuracy=96.80:  97%|##########################################4 | 906/938 [00:36<00:01, 31.17it/s]
Loss=0.07884056121110916 Batch_id=907 Accuracy=96.80:  97%|##########################################4 | 906/938 [00:36<00:01, 31.17it/s]
Loss=0.0932493731379509 Batch_id=908 Accuracy=96.80:  97%|###########################################4 | 906/938 [00:36<00:01, 31.17it/s]
Loss=0.07901725172996521 Batch_id=909 Accuracy=96.80:  97%|##########################################4 | 906/938 [00:36<00:01, 31.17it/s]
Loss=0.07901725172996521 Batch_id=909 Accuracy=96.80:  97%|##########################################6 | 910/938 [00:36<00:00, 30.23it/s]
Loss=0.04160035401582718 Batch_id=910 Accuracy=96.80:  97%|##########################################6 | 910/938 [00:36<00:00, 30.23it/s]
Loss=0.11939997225999832 Batch_id=911 Accuracy=96.80:  97%|##########################################6 | 910/938 [00:36<00:00, 30.23it/s]
Loss=0.03902234882116318 Batch_id=912 Accuracy=96.80:  97%|##########################################6 | 910/938 [00:36<00:00, 30.23it/s]
Loss=0.16945883631706238 Batch_id=913 Accuracy=96.80:  97%|##########################################6 | 910/938 [00:36<00:00, 30.23it/s]
Loss=0.16945883631706238 Batch_id=913 Accuracy=96.80:  97%|##########################################8 | 914/938 [00:36<00:00, 30.69it/s]
Loss=0.02371835522353649 Batch_id=914 Accuracy=96.81:  97%|##########################################8 | 914/938 [00:36<00:00, 30.69it/s]
Loss=0.08100984990596771 Batch_id=915 Accuracy=96.81:  97%|##########################################8 | 914/938 [00:36<00:00, 30.69it/s]
Loss=0.05926760658621788 Batch_id=916 Accuracy=96.81:  97%|##########################################8 | 914/938 [00:36<00:00, 30.69it/s]
Loss=0.07666110247373581 Batch_id=917 Accuracy=96.81:  97%|##########################################8 | 914/938 [00:36<00:00, 30.69it/s]
Loss=0.07666110247373581 Batch_id=917 Accuracy=96.81:  98%|########################################### | 918/938 [00:36<00:00, 29.16it/s]
Loss=0.09519937634468079 Batch_id=918 Accuracy=96.81:  98%|########################################### | 918/938 [00:36<00:00, 29.16it/s]
Loss=0.012655957601964474 Batch_id=919 Accuracy=96.81:  98%|########################################## | 918/938 [00:36<00:00, 29.16it/s]
Loss=0.11694475263357162 Batch_id=920 Accuracy=96.81:  98%|########################################### | 918/938 [00:36<00:00, 29.16it/s]
Loss=0.11694475263357162 Batch_id=920 Accuracy=96.81:  98%|###########################################2| 921/938 [00:36<00:00, 28.95it/s]
Loss=0.19491463899612427 Batch_id=921 Accuracy=96.81:  98%|###########################################2| 921/938 [00:36<00:00, 28.95it/s]
Loss=0.09814886003732681 Batch_id=922 Accuracy=96.81:  98%|###########################################2| 921/938 [00:36<00:00, 28.95it/s]
Loss=0.08075851947069168 Batch_id=923 Accuracy=96.81:  98%|###########################################2| 921/938 [00:36<00:00, 28.95it/s]
Loss=0.09793765842914581 Batch_id=924 Accuracy=96.81:  98%|###########################################2| 921/938 [00:36<00:00, 28.95it/s]
Loss=0.09793765842914581 Batch_id=924 Accuracy=96.81:  99%|###########################################3| 925/938 [00:36<00:00, 28.71it/s]
Loss=0.05964288488030434 Batch_id=925 Accuracy=96.81:  99%|###########################################3| 925/938 [00:36<00:00, 28.71it/s]
Loss=0.1088339164853096 Batch_id=926 Accuracy=96.81:  99%|############################################3| 925/938 [00:36<00:00, 28.71it/s]
Loss=0.10707239806652069 Batch_id=927 Accuracy=96.81:  99%|###########################################3| 925/938 [00:36<00:00, 28.71it/s]
